5733,2020-12-26T23:45:06Z,2020-12-26T23:51:12Z,633.03452817,637.20302486,635.5021871925807
5734,2020-12-26T23:51:12Z,2020-12-26T23:57:33Z,636.31648390,637.14067417,636.8682190000001
5735,2020-12-26T23:57:34Z,2020-12-27T00:03:55Z,636.33846480,638.83370548,638.0668975199999
5736,2020-12-27T00:03:55Z,2020-12-27T00:10:14Z,637.55449549,638.99540329,638.5674473208334
5737,2020-12-27T00:10:15Z,2020-12-27T00:16:29Z,637.43804539,638.38200000,637.8112041547369
5738,2020-12-27T00:16:30Z,2020-12-27T00:23:01Z,635.26944502,638.08708440,636.0287869199998
5739,2020-12-27T00:23:01Z,2020-12-27T00:29:15Z,635.99255431,640.00000000,638.5308681335296
5740,2020-12-27T00:29:15Z,2020-12-27T00:35:45Z,640.26945503,642.49871500,641.6332597860867
5741,2020-12-27T00:35:46Z,2020-12-27T00:42:09Z,638.77551020,642.26743952,641.1403729572726
5742,2020-12-27T00:42:09Z,2020-12-27T00:48:31Z,638.11383436,639.79591836,639.256746064324
5743,2020-12-27T00:48:32Z,2020-12-27T00:54:54Z,638.11984972,639.45588894,638.7805532547826
5744,2020-12-27T00:54:55Z,2020-12-27T01:01:26Z,637.84962621,639.14834938,638.4279988217858
5745,2020-12-27T01:01:27Z,2020-12-27T01:08:04Z,639.39794843,644.71292624,642.8961801562499
5746,2020-12-27T01:08:05Z,2020-12-27T01:14:28Z,640.34962622,644.03562052,642.3386520040679
5747,2020-12-27T01:14:28Z,2020-12-27T01:20:37Z,640.17187315,641.83673469,640.8972714143333
5748,2020-12-27T01:20:38Z,2020-12-27T01:27:10Z,640.00000000,642.52500000,641.0035409358534
5749,2020-12-27T01:27:10Z,2020-12-27T01:33:40Z,642.05179186,643.26329122,642.7218476300001
5750,2020-12-27T01:33:41Z,2020-12-27T01:40:03Z,641.63199409,644.57312893,643.1779734048276
5751,2020-12-27T01:40:03Z,2020-12-27T01:46:03Z,639.42484096,643.24727535,641.5599614956321
5752,2020-12-27T01:46:03Z,2020-12-27T01:52:43Z,639.03005793,641.61222465,639.953660434918
5753,2020-12-27T01:52:43Z,2020-12-27T01:59:15Z,637.89027926,641.31468232,639.6877729456863
5754,2020-12-27T01:59:16Z,2020-12-27T02:05:38Z,640.25604056,643.87755102,642.3316734059615
5755,2020-12-27T02:05:39Z,2020-12-27T02:11:41Z,643.94437513,646.66766692,645.5699485516667
5756,2020-12-27T02:11:41Z,2020-12-27T02:18:05Z,645.43508810,648.26167256,646.5122261648385
5757,2020-12-27T02:18:05Z,2020-12-27T02:24:36Z,647.17892263,650.58418367,649.4521744882259
5758,2020-12-27T02:24:37Z,2020-12-27T02:31:00Z,649.58062396,652.00000000,651.1163067082143
